snapshot_date,snapshot_timestamp,event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,home_price,away_price,draw_price
20260318,2026-03-18 00:11:36 EDT,51f13969147a8b87eb27f8e34df8221f,basketball_wncaab,WNCAAB,2026-03-18T23:00:00Z,Richmond Spiders,Nebraska Cornhuskers,fanduel,FanDuel,2026-03-18T04:11:18Z,h2h,2026-03-18T04:11:18Z,152,-188,
20260318,2026-03-18 00:11:36 EDT,51f13969147a8b87eb27f8e34df8221f,basketball_wncaab,WNCAAB,2026-03-18T23:00:00Z,Richmond Spiders,Nebraska Cornhuskers,draftkings,DraftKings,2026-03-18T04:10:55Z,h2h,2026-03-18T04:10:55Z,142,-170,
20260318,2026-03-18 00:11:36 EDT,51f13969147a8b87eb27f8e34df8221f,basketball_wncaab,WNCAAB,2026-03-18T23:00:00Z,Richmond Spiders,Nebraska Cornhuskers,betrivers,BetRivers,2026-03-18T04:10:51Z,h2h,2026-03-18T04:10:51Z,130,-175,
20260318,2026-03-18 00:11:36 EDT,51f13969147a8b87eb27f8e34df8221f,basketball_wncaab,WNCAAB,2026-03-18T23:00:00Z,Richmond Spiders,Nebraska Cornhuskers,betmgm,BetMGM,2026-03-18T04:11:25Z,h2h,2026-03-18T04:11:25Z,154,-190,
20260318,2026-03-18 00:11:36 EDT,03ad906461465137057b6f3422f48a09,basketball_wncaab,WNCAAB,2026-03-19T01:00:00Z,Stephen F. Austin Lumberjacks,Missouri St Bears,draftkings,DraftKings,2026-03-18T04:10:55Z,h2h,2026-03-18T04:10:55Z,124,-148,
20260318,2026-03-18 00:11:36 EDT,03ad906461465137057b6f3422f48a09,basketball_wncaab,WNCAAB,2026-03-19T01:00:00Z,Stephen F. Austin Lumberjacks,Missouri St Bears,fanduel,FanDuel,2026-03-18T04:11:18Z,h2h,2026-03-18T04:11:18Z,114,-140,
20260318,2026-03-18 00:11:36 EDT,03ad906461465137057b6f3422f48a09,basketball_wncaab,WNCAAB,2026-03-19T01:00:00Z,Stephen F. Austin Lumberjacks,Missouri St Bears,betrivers,BetRivers,2026-03-18T04:10:51Z,h2h,2026-03-18T04:10:51Z,112,-150,
20260318,2026-03-18 00:11:36 EDT,03ad906461465137057b6f3422f48a09,basketball_wncaab,WNCAAB,2026-03-19T01:00:00Z,Stephen F. Austin Lumberjacks,Missouri St Bears,betmgm,BetMGM,2026-03-18T04:11:25Z,h2h,2026-03-18T04:11:25Z,125,-150,
20260318,2026-03-18 00:11:36 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,draftkings,DraftKings,2026-03-18T04:10:55Z,h2h,2026-03-18T04:10:55Z,-148,124,
20260318,2026-03-18 00:11:36 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,fanduel,FanDuel,2026-03-18T04:11:18Z,h2h,2026-03-18T04:11:18Z,-144,118,
20260318,2026-03-18 00:11:36 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,betrivers,BetRivers,2026-03-18T04:10:51Z,h2h,2026-03-18T04:10:51Z,-148,112,
20260318,2026-03-18 00:11:36 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,betmgm,BetMGM,2026-03-18T04:11:25Z,h2h,2026-03-18T04:11:25Z,-150,125,
20260318,2026-03-18 00:11:36 EDT,bd227047b43470dc45cd285045ae7ca3,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Samford Bulldogs,Southern Jaguars,draftkings,DraftKings,2026-03-18T04:10:55Z,h2h,2026-03-18T04:10:55Z,136,-162,
20260318,2026-03-18 00:11:36 EDT,bd227047b43470dc45cd285045ae7ca3,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Samford Bulldogs,Southern Jaguars,fanduel,FanDuel,2026-03-18T04:11:18Z,h2h,2026-03-18T04:11:18Z,134,-164,
20260318,2026-03-18 00:11:36 EDT,bd227047b43470dc45cd285045ae7ca3,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Samford Bulldogs,Southern Jaguars,betrivers,BetRivers,2026-03-18T04:10:51Z,h2h,2026-03-18T04:10:51Z,132,-177,
